meeting_date,meeting_id,pdf_file,item_number,item_title,motion_summary,outcome,vote_count_for,vote_count_against,mover,seconder,SANCHEZ,KEIM,JOYCE,ROBINSON,WEISS,FIGUEROA,RODRIGUEZ,notes
2025-12-03,1247853,2025-12-03_id-1247853.pdf,6,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,Approve Consent Items,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 5-7, 9-15"
2025-12-03,1247853,2025-12-03_id-1247853.pdf,7,Staff recommends that the City Council approve Amendment 2 to the Property Use,Approve Consent Items,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 5-7, 9-15"
2025-12-03,1247853,2025-12-03_id-1247853.pdf,8,Staff recommends that the City Council approve Amendment 4 to the Professional,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-03,1247853,2025-12-03_id-1247853.pdf,9,Staff recommends that the City Council approve a Service Agreement with Don,Approve Consent Items,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 5-7, 9-15"
2025-12-03,1247853,2025-12-03_id-1247853.pdf,10,Staff recommends that the City Council approve Memorandums of Agreement,Approve Consent Items,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 5-7, 9-15"
2025-12-03,1247853,2025-12-03_id-1247853.pdf,11,"Staff recommends that the City Council accept $172,439 in grant funds from",Approve Consent Items,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 5-7, 9-15"
2025-12-03,1247853,2025-12-03_id-1247853.pdf,12,"Staff recommends that the City Council accept $34,200 in grant funds from",Approve Consent Items,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 5-7, 9-15"
2025-12-03,1247853,2025-12-03_id-1247853.pdf,13,Staff and the Arts Commission recommend that the City Council approve the,Approve Consent Items,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 5-7, 9-15"
2025-12-03,1247853,2025-12-03_id-1247853.pdf,14,Staff recommends that the City Council approve an updated pay range and job,Approve Consent Items,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 5-7, 9-15"
2025-12-03,1247853,2025-12-03_id-1247853.pdf,15,Staff recommends that the City Council determine there remains a need to continue,Approve Consent Items,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 5-7, 9-15"
2025-12-03,1247853,2025-12-03_id-1247853.pdf,16,Staff recommends that the City Council approve the Amended and Restated Lease,,APPROVED,5,0,SANCHEZ,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-03,1247853,2025-12-03_id-1247853.pdf,17,Staff recommends that the City Council introduce an ordinance amending Article,,APPROVED,5,0,SANCHEZ,FIGUEROA,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-03,1247853,2025-12-03_id-1247853.pdf,18,Staff recommends that the City Council: 1) adopt a resolution adopting the Final,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-03,1247853,2025-12-03_id-1247853.pdf,20,Staff recommends that the City Council adopt an ordinance amending Chapter 32B,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-03,1247853,2025-12-03_id-1247853.pdf,21,Staff recommends that the City Council and the Community Development,,APPROVED,4,1,WEISS,ROBINSON,No,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-17,1247854,2025-12-17_id-1247854.pdf,1,Bradford Portlock v. City of Oceanside,"Motion to APPROVE ITEMS 3-4, 7-15, 17-20",APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-17,1247854,2025-12-17_id-1247854.pdf,3,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the,Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,4,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,5,"Staff recommends that the City Council approve a purchase order for Olathe Ford,",,APPROVED,5,0,SANCHEZ,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-17,1247854,2025-12-17_id-1247854.pdf,6,"Staff recommends that the City Council approve a purchase order to Olathe Ford, in",,APPROVED,5,0,SANCHEZ,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-17,1247854,2025-12-17_id-1247854.pdf,7,Staff recommends that the City Council approve a change order with Dave Bang,Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,8,S taff recommends that the City Council approve Amendment 1 to the Professional,Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,9,Staff recommends that the City Council approve Amendment 1 to the three-year,Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,10,Staff recommends that the City Council approve Amendment 3 to the Professional,Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,11,Staff recommends that the City Council approve Amendment 3 to the Professional,Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,12,Staff recommends that the City Council approve a Public Works Agreement (PWA),Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,13,Staff recommends that the City Council review the City's Assembly Bill (AB) 1600,Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,14,"Staff recommend that the City Council accept and appropriate $266,432 in grant",Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,15,"Staff recommends that the City Council accept and appropriate $268,886 in grant",Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,16,Staff recommends that the City Council accept and appropriate a grant award from the,,APPROVED,5,0,SANCHEZ,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-17,1247854,2025-12-17_id-1247854.pdf,17,The City Treasurer and staff recommend that the City Council accept the City,Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,18,Staff submits the First Quarter Financial Status Report and recommends that the,Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,19,Staff recommends that the City Council determine there remains a need to continue,Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,20,Staff recommends that the City Council adopt a resolution continuing the Local,Approve Consent Items,APPROVED,5,0,FIGUEROA,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-4, 7-15, 17-20"
2025-12-17,1247854,2025-12-17_id-1247854.pdf,21,"Staff recommends that the City Council award a contract to Burtech Pipeline, Inc. in",,APPROVED,5,0,SANCHEZ,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-17,1247854,2025-12-17_id-1247854.pdf,22,Staff recommends that the City Council approve Amendment 2 to the Professional,,APPROVED,5,0,SANCHEZ,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-17,1247854,2025-12-17_id-1247854.pdf,23,Staff recommends that the City Council:,,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-17,1247854,2025-12-17_id-1247854.pdf,24,Staff recommends that the City Council adopt a resolution supporting the Southern,,APPROVED,5,0,WEISS,SANCHEZ,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-17,1247854,2025-12-17_id-1247854.pdf,28,"Staff recommends that the City Council adopt an ordinance amending Article XIV,",,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-12-17,1247854,2025-12-17_id-1247854.pdf,29,Staff recommends that the City Council adopt an ordinance for Zone Amendment,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2026-01-14,1351592,2026-01-14_id-1351592.pdf,1,The facts and circumstances of potential litigation are the subject of,Approve Consent Items,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,consent batch for items 4-12
2026-01-14,1351592,2026-01-14_id-1351592.pdf,1,Property: City-owned land located at 1900 Harbor Drive North,Motion to APPROVE ITEMS 4-12,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2026-01-14,1351592,2026-01-14_id-1351592.pdf,4,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the,,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2026-01-14,1351592,2026-01-14_id-1351592.pdf,5,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2026-01-14,1351592,2026-01-14_id-1351592.pdf,6,Staff recommends that the City Council approve a purchase order to BMW,,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2026-01-14,1351592,2026-01-14_id-1351592.pdf,7,Staff recommends that the City Council approve Amendment 3 to the Janitorial,,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2026-01-14,1351592,2026-01-14_id-1351592.pdf,8,Staff recommends that the City Council approve Amendment 3 to the Public Works,,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2026-01-14,1351592,2026-01-14_id-1351592.pdf,9,Staff recommends that the City Council approve Amendment 5 to the Lease,,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2026-01-14,1351592,2026-01-14_id-1351592.pdf,10,Staff recommends that the City Council accept the Annual Comprehensive,,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2026-01-14,1351592,2026-01-14_id-1351592.pdf,11,Staff recommends that the City Council and the Oceanside Public Financing,,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2026-01-14,1351592,2026-01-14_id-1351592.pdf,12,Staff recommends that the City Council determine there remains a need to continue,,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2026-01-14,1351592,2026-01-14_id-1351592.pdf,13,Staff and the Police and Fire Commission recommend that the City Council,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2026-01-14,1351592,2026-01-14_id-1351592.pdf,15,Staff recommends that the City Council:,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2026-01-14,1351592,2026-01-14_id-1351592.pdf,16,Staff recommends that the Community Development Commission (CDC) confirm a,MOTION to continue item: JOYCE,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2026-01-21,1374365,2026-01-21_id-1374365.pdf,6,Bird Strike Standards*:,Approve Consent Items,APPROVED,5,0,ROBINSON,SANCHEZ,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,consent batch for items 6
2026-01-21,1374365,2026-01-21_id-1374365.pdf,8,Placemaking:,"Motion to DIRECT STAFF TO DEVELOP DOWNTOWN SPECIFIC PLAN AND APPROVE THE COASTAL COMMISSION'S SUGGESTED MODIFICATION OF THE WORD ""TARGET"" INSTEAD OF ""CAP"" FOR THE 5,500 UNITS",APPROVED,5,0,WEISS,SANCHEZ,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2026-01-21,1374365,2026-01-21_id-1374365.pdf,8,Placemaking:,"Motion to DIRECT STAFF TO BRING COUNCIL'S RECOMMENDATION OF MEMBERSHIP CHANGES, CHANGE IN MEETING TIME, AND BRINGING ON A REPRESENTATIVE OF THE CULTURAL ARTS DISTRICT TO THE DOWNTOWN ADVISORY",APPROVED,5,0,ROBINSON,SANCHEZ,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2026-01-21,1374365,2026-01-21_id-1374365.pdf,8,Placemaking:,Motion to APPROVE STAFF'S RECOMMENDATION ON ITEM 3 WITH THE ADDITION OF MICROTRANSIT,APPROVED,5,0,SANCHEZ,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2026-01-21,1374365,2026-01-21_id-1374365.pdf,8,Placemaking:,Motion to APPROVE STAFF'S RECOMMENDATION ON ITEM 4,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2026-01-21,1374365,2026-01-21_id-1374365.pdf,8,Placemaking:,Motion to APPROVE STAFF'S RECOMMENDATION ON ITEM 5,APPROVED,5,0,SANCHEZ,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2026-01-21,1374365,2026-01-21_id-1374365.pdf,8,Placemaking:,"Motion to APPROVE STAFF'S RECOMMENDATION FOR ITEM 7 Page 2 of 4 City Council Clerk's Action Minutes January 21, 2026 BUT TO REMOVE MENTION OF NATIVE PALM TREES",APPROVED,5,0,ROBINSON,SANCHEZ,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2026-01-21,1374365,2026-01-21_id-1374365.pdf,8,Placemaking:,Motion to APPROVE STAFF RECOMMENDATION FOR ITEM 8 WITH THE ADDITION OF STARTING A DISCUSSION ABOUT A POTENTIAL PROMENADE ON PIER VIEW WAY,APPROVED,5,0,ROBINSON,WEISS,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2026-01-28,1351593,2026-01-28_id-1351593.pdf,1,Property: Land and building located at 615 Mission Ave (APN 147-,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-9, 11-13"
2026-01-28,1351593,2026-01-28_id-1351593.pdf,1,"Kent S. Borsch, et. al v. City of Oceanside","Motion to APPROVE ITEMS 4-9, 11-13",APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2026-01-28,1351593,2026-01-28_id-1351593.pdf,4,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-9, 11-13"
2026-01-28,1351593,2026-01-28_id-1351593.pdf,5,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-9, 11-13"
2026-01-28,1351593,2026-01-28_id-1351593.pdf,6,"Staff recommends that the City Council approve a purchase order to Olathe Ford, in",Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-9, 11-13"
2026-01-28,1351593,2026-01-28_id-1351593.pdf,7,Staff recommends that the City Council approve Amendment 3 to a Performance of,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-9, 11-13"
2026-01-28,1351593,2026-01-28_id-1351593.pdf,8,Staff recommends that the City Council approve Amendment 4 to the Property Use,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-9, 11-13"
2026-01-28,1351593,2026-01-28_id-1351593.pdf,9,Staff recommends that the City Council approve Amendment 5 to the Professional,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-9, 11-13"
2026-01-28,1351593,2026-01-28_id-1351593.pdf,10,Staff recommends that the City Council approve a Professional Services,,APPROVED,5,0,JOYCE,SANCHEZ,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2026-01-28,1351593,2026-01-28_id-1351593.pdf,11,Staff recommends that the City Council approve a service agreement with,Approve Consent Items,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 4-9, 11-13"
